umid_inst,pto_orvalho_inst,pressao,radiacao,vento_vel,temp_inst
46.0,16.2,974.4,3232.673,3.6,29.1
40.0,15.4,973.4,3839.482,3.3,30.6
34.0,14.2,972.3,3996.894,3.2,32.1
30.0,13.0,971.1,3905.462,2.8,33.0
28.0,13.0,969.9,3540.633,3.6,34.4
27.0,12.3,969.0,2908.992,3.3,34.2
27.0,12.6,968.9,2038.857,2.1,34.2
28.0,12.8,968.8,904.027,2.4,34.0
29.0,12.8,968.8,140.737,1.4,33.2
32.0,13.8,969.4,-3.54,2.4,32.7
34.0,13.9,970.3,-3.54,2.9,31.9
45.0,16.5,971.2,-3.54,5.1,29.9
48.0,16.8,971.7,-3.54,3.4,29.0
48.0,16.3,972.3,-3.54,4.8,28.3
52.0,16.7,972.3,-3.54,3.2,27.4
56.0,17.3,971.9,-3.54,2.6,26.7
60.0,17.6,971.4,-3.54,4.0,26.1
65.0,18.3,971.4,-3.54,3.7,25.4
68.0,18.6,971.3,-3.54,2.9,24.9
69.0,18.6,971.7,-3.54,2.7,24.6
70.0,18.3,972.4,9.268,2.7,24.2
65.0,17.7,972.8,437.816,3.4,24.8
57.0,16.8,973.1,1333.918,3.1,25.8
52.0,16.5,973.3,2254.902,3.8,27.4
45.0,15.6,973.0,3197.088,3.0,28.6
40.0,15.3,971.9,3689.982,3.6,30.5
34.0,14.6,970.7,3879.258,2.9,32.7
31.0,13.9,969.3,3817.656,3.8,33.3
31.0,14.3,968.1,3484.781,3.9,33.8
29.0,14.2,967.3,2876.759,3.8,34.6
29.0,14.2,967.1,1823.918,4.7,35.0
30.0,14.2,967.2,932.34,3.8,34.0
33.0,14.2,967.3,174.343,4.8,32.8
36.0,14.7,968.1,-3.54,4.3,31.6
38.0,15.1,968.8,-3.54,3.9,30.9
42.0,15.4,969.7,-3.54,3.2,29.8
44.0,15.8,970.1,-3.54,3.0,29.3
45.0,15.6,970.6,-3.54,4.6,28.8
47.0,15.8,970.7,-3.54,4.8,28.0
52.0,16.2,970.8,-3.54,4.7,26.8
57.0,16.4,970.9,-3.54,4.5,25.5
58.0,15.8,970.9,-3.54,4.5,24.6
64.0,16.6,971.2,-3.54,5.2,23.7
66.0,16.5,971.5,-3.54,3.6,23.3
66.0,16.3,972.0,5.826,3.6,23.1
62.0,16.4,972.7,509.58,4.3,24.1
60.0,16.0,973.4,1213.746,6.4,24.4
52.0,15.8,973.4,2324.018,4.9,26.5
45.0,15.5,973.0,2811.294,4.6,28.7
39.0,15.0,972.0,2747.621,4.2,30.6
35.0,14.0,970.8,3805.66,4.0,31.1
31.0,13.1,969.3,3908.106,4.0,32.2
28.0,12.2,968.1,3428.352,4.3,33.3
24.0,11.1,967.2,3002.1,5.9,34.7
24.0,11.0,966.9,2036.271,5.2,34.2
26.0,11.6,966.9,1010.233,5.1,33.5
29.0,12.1,967.4,169.221,3.8,32.2
32.0,12.6,968.5,-3.54,4.5,31.1
35.0,13.1,969.2,-3.54,3.9,30.3
42.0,14.9,969.6,-3.54,3.9,29.2
43.0,15.0,969.8,-3.54,4.5,28.6
48.0,15.4,970.0,-3.54,3.8,27.5
52.0,16.2,969.9,-3.54,4.2,26.9
57.0,16.9,969.1,-3.54,5.2,26.1
61.0,17.2,969.1,-3.54,4.6,25.1
63.0,16.9,969.2,-3.54,3.7,24.3
64.0,16.6,969.8,-3.54,4.1,23.7
68.0,16.7,970.5,-3.54,3.2,23.1
67.0,16.6,971.2,1.578,3.4,23.1
65.0,16.7,972.0,230.553,3.7,23.6
62.0,16.9,972.7,674.04,3.9,24.6
55.0,16.5,973.1,1371.74,4.6,26.2
47.0,15.8,972.9,2681.554,4.5,28.3
42.0,15.0,972.0,2770.374,3.6,29.4
34.0,13.9,970.9,3860.147,4.3,31.5
32.0,13.7,969.3,3990.124,3.6,32.6
30.0,13.3,968.2,3647.021,3.9,33.3
29.0,13.5,967.7,2934.161,3.3,33.9
29.0,13.4,967.5,2039.581,3.5,33.9
29.0,12.8,967.4,1006.358,3.4,33.2
31.0,13.2,967.5,153.701,2.2,32.3
33.0,13.3,968.0,-3.54,2.1,31.6
36.0,13.6,968.7,-3.54,2.4,30.6
36.0,13.3,969.1,-3.54,2.3,30.1
37.0,13.2,969.2,-3.54,3.1,29.5
42.0,14.1,969.3,-3.54,4.6,28.2
47.0,15.3,969.6,-3.54,4.0,27.6
51.0,15.7,969.7,-3.54,4.1,26.6
55.0,16.1,969.8,-3.54,4.0,25.7
60.0,16.5,970.0,-3.54,4.1,24.9
61.0,16.3,970.3,-3.54,3.7,24.2
64.0,16.4,971.0,-3.54,4.3,23.5
67.0,16.7,971.2,7.612,4.3,23.3
63.0,16.7,972.1,478.985,3.6,24.3
57.0,17.1,972.4,1580.517,4.4,26.3
51.0,16.3,972.7,2116.064,4.5,27.3
45.0,15.3,972.4,2306.583,5.7,28.5
38.0,15.2,971.5,3253.663,5.2,31.1
37.0,14.8,970.5,3779.098,5.2,31.2
33.0,14.2,969.1,4003.854,4.6,32.7
31.0,14.1,968.1,3610.002,3.9,33.7
30.0,13.6,967.4,2941.246,3.8,33.6
29.0,13.4,967.2,2077.473,4.1,33.8
30.0,13.4,967.3,1039.389,4.7,33.1
33.0,13.9,967.5,152.037,3.5,32.0
35.0,14.0,968.1,-3.54,3.4,31.3
37.0,14.4,969.1,-3.54,2.2,30.7
40.0,14.5,969.6,-3.54,1.8,29.7
42.0,14.8,970.0,-3.54,2.5,28.9
49.0,16.1,970.4,-3.54,4.0,27.9
53.0,17.0,970.5,-3.54,5.4,27.4
56.0,17.2,970.1,-3.537,3.4,26.6
60.0,17.6,969.8,-3.54,3.8,26.0
61.0,16.9,969.9,-3.54,4.0,25.1
64.0,17.2,970.2,-3.54,3.6,24.5
65.0,17.2,970.5,-3.535,4.4,24.2
66.0,17.5,971.1,1.847,4.5,24.3
63.0,17.4,971.4,418.302,3.8,25.0
58.0,17.1,971.9,1473.829,4.8,26.0
51.0,16.8,972.3,1832.783,4.1,27.8
48.0,16.6,972.0,1935.167,5.1,28.8
39.0,14.9,970.9,3109.819,4.6,30.5
33.0,13.7,969.7,4094.467,4.1,31.9
30.0,13.5,968.3,3826.288,3.8,33.4
28.0,12.5,967.0,3479.135,3.6,33.4
25.0,11.7,966.2,2837.161,3.5,34.3
24.0,11.7,966.0,1982.208,3.0,35.0
24.0,11.1,966.4,961.517,3.2,34.4
27.0,11.6,966.7,146.297,2.1,33.0
28.0,11.2,967.4,-3.54,1.8,32.0
32.0,12.1,968.2,-3.54,2.4,30.9
32.0,11.8,969.0,-3.54,2.2,30.3
35.0,12.2,969.5,-3.54,2.5,29.3
37.0,12.4,969.3,-3.54,2.5,28.3
41.0,13.0,969.2,-3.54,2.8,27.6
46.0,14.2,969.0,-3.54,3.5,26.6
51.0,15.0,968.7,-3.54,3.8,26.0
55.0,15.6,968.6,-3.54,3.9,25.2
59.0,15.8,968.8,-3.54,3.5,24.4
61.0,15.9,969.4,-3.54,2.4,23.8
64.0,16.0,970.2,4.266,2.7,23.2
58.0,15.4,971.2,476.17,3.6,24.3
55.0,16.1,971.7,1609.661,4.2,25.9
52.0,16.2,972.0,2573.876,4.2,27.0
44.0,16.2,971.9,3334.421,3.4,29.9
38.0,15.2,970.8,3811.897,3.7,31.3
31.0,13.1,969.4,4006.773,3.8,32.2
27.0,12.1,968.0,3925.354,3.7,33.5
26.0,11.8,966.9,3536.72,3.4,34.3
23.0,11.6,965.9,2874.409,1.9,35.6
21.0,10.1,965.6,1997.609,2.6,36.0
19.0,8.0,965.5,993.405,3.0,35.1
21.0,8.5,965.6,146.682,1.9,33.9
21.0,7.7,965.9,-3.54,1.8,32.6
26.0,9.3,966.7,-3.54,1.9,30.9
26.0,9.0,967.5,-3.54,2.4,30.5
29.0,9.7,967.9,-3.54,2.3,29.6
34.0,10.5,968.3,-3.54,3.3,27.9
34.0,10.3,968.3,-3.54,2.6,27.5
43.0,12.9,968.1,-3.54,2.9,26.7
49.0,14.8,968.5,-3.54,2.7,26.3
56.0,16.3,968.7,-3.54,2.5,25.7
65.0,17.7,968.8,-3.54,4.2,24.7
70.0,18.4,969.4,-3.54,3.4,24.3
69.0,17.7,970.3,3.037,3.1,23.7
68.0,18.1,970.8,466.211,4.2,24.3
60.0,17.7,971.2,1569.747,4.6,26.1
52.0,17.1,971.5,2534.549,4.2,28.0
46.0,17.1,971.3,3289.589,3.5,30.2
36.0,15.6,970.2,3780.944,3.3,32.4
31.0,13.4,969.0,3959.409,2.5,32.7
27.0,12.1,967.7,3875.37,2.5,33.9
27.0,12.7,966.4,3480.802,1.6,34.4
25.0,11.8,965.3,2824.72,2.5,34.6
23.0,11.0,965.1,1961.987,3.2,35.6
24.0,11.1,965.3,953.754,3.9,34.7
25.0,10.9,965.3,133.5,3.5,33.7
27.0,11.0,966.0,-3.54,3.2,32.7
29.0,11.4,966.8,-3.54,3.0,31.8
31.0,11.8,967.2,-3.54,2.6,30.6
33.0,12.1,967.7,-3.54,2.7,30.0
36.0,12.2,968.1,-3.54,2.4,28.9
41.0,13.4,968.2,-3.54,3.7,28.0
56.0,17.2,967.9,-3.54,3.5,26.7
61.0,17.9,968.4,-3.54,3.8,26.0
64.0,18.0,968.6,-3.54,4.3,25.2
63.0,17.5,969.2,-3.538,3.8,25.0
65.0,17.4,969.7,-3.492,4.3,24.4
64.0,17.3,970.5,0.346,4.1,24.5
63.0,17.2,971.3,61.673,3.1,24.7
60.0,17.2,971.7,345.34,3.4,25.6
52.0,16.7,971.7,1706.016,3.9,27.3
49.0,16.9,971.2,2404.975,4.5,28.5
42.0,15.4,970.4,3115.956,3.7,29.6
36.0,14.2,969.1,3715.118,4.3,31.2
31.0,13.1,968.0,3907.109,4.0,32.4
29.0,12.6,966.7,3461.068,3.3,33.3
26.0,11.3,966.0,2791.252,3.5,33.8
23.0,10.1,965.4,1898.277,4.3,34.5
22.0,9.5,965.7,966.885,2.9,34.0
24.0,9.1,966.0,89.035,2.8,32.6
26.0,9.4,966.4,-3.54,2.9,31.4
26.0,8.9,967.0,-3.54,2.6,30.7
27.0,8.9,967.5,-3.54,3.4,29.9
31.0,10.0,968.2,-3.54,3.3,28.7
36.0,11.3,968.8,-3.54,4.6,27.5
45.0,14.0,969.1,-3.54,3.9,26.8
53.0,15.4,968.9,-3.54,4.7,25.7
55.0,15.4,969.1,-3.54,4.9,25.1
58.0,15.5,969.3,-3.54,3.1,24.3
63.0,16.4,969.3,-3.54,3.3,23.9
66.0,16.5,969.8,-3.54,2.7,23.2
69.0,16.5,970.6,4.875,2.6,22.6
66.0,16.8,971.0,445.18,3.1,23.4
60.0,16.2,971.3,1488.52,4.8,24.5
53.0,16.2,971.3,2514.591,4.6,26.6
43.0,14.5,970.9,3163.628,4.3,28.2
35.0,13.5,969.8,3752.407,3.0,30.6
29.0,10.9,968.7,3943.658,3.7,31.3
24.0,10.1,967.2,3848.821,3.4,33.4
22.0,9.6,966.1,3454.149,4.8,34.4
22.0,9.7,965.6,2823.573,3.8,35.0
21.0,9.5,965.4,1899.545,4.1,35.4
22.0,9.6,965.5,920.739,3.5,34.3
25.0,10.6,965.7,111.392,2.3,33.1
27.0,11.0,966.2,-3.54,1.6,32.3
31.0,12.6,967.1,-3.54,4.6,31.9
44.0,16.7,968.3,-3.54,4.9,30.3
51.0,17.9,969.1,-3.54,4.8,29.0
57.0,18.5,969.7,-3.54,3.9,27.8
64.0,19.0,969.7,-3.54,5.9,26.3
66.0,19.0,969.5,-3.54,5.7,25.8
66.0,18.9,969.7,-3.518,3.5,25.7
67.0,18.9,970.0,-3.246,4.4,25.5
70.0,19.1,970.4,-2.591,3.4,25.0
79.0,19.8,971.3,-2.913,3.2,23.5
82.0,19.7,971.9,3.41,3.6,23.0
76.0,19.6,972.4,247.376,2.8,24.1
64.0,18.6,972.6,863.603,2.7,25.8
52.0,17.3,972.6,2381.528,4.7,28.2
44.0,16.6,972.4,3297.373,4.8,30.3
43.0,16.0,971.6,3042.854,5.3,30.1
36.0,15.4,970.7,3567.671,3.9,32.4
33.0,15.1,969.7,4049.967,4.4,33.5
32.0,13.9,968.6,3006.653,4.0,33.0
30.0,14.3,967.9,2657.237,3.9,34.5
28.0,12.9,967.7,1925.146,4.9,34.2
27.0,12.0,967.7,946.365,4.2,33.8
29.0,12.2,967.9,96.494,4.5,32.6
30.0,12.2,968.6,-3.54,3.7,31.7
32.0,12.6,969.4,-3.54,4.6,31.0
32.0,11.9,970.1,-3.54,4.0,30.3
46.0,15.8,970.8,-3.54,4.5,28.7
50.0,16.2,971.5,-3.54,5.1,27.7
54.0,16.7,971.7,-3.54,4.3,26.9
56.0,16.7,971.6,-3.54,4.3,26.3
58.0,16.2,971.5,-3.54,5.2,25.1
55.0,14.6,971.6,-3.54,3.9,24.2
56.0,14.1,972.1,-3.54,4.3,23.5
60.0,14.7,972.3,-3.54,2.8,22.8
65.0,15.4,973.1,6.998,3.1,22.4
66.0,16.4,973.6,458.253,4.8,23.1
60.0,16.6,974.2,1532.362,5.4,24.9
56.0,16.5,974.8,1912.705,4.3,26.0
48.0,15.7,974.0,2682.677,4.9,27.6
39.0,14.9,973.1,3677.774,4.8,30.3
36.0,14.0,972.3,3966.569,5.5,30.7
33.0,13.7,971.1,3781.813,5.1,31.8
30.0,13.1,969.9,3398.385,4.0,32.9
28.0,12.3,969.4,2793.452,4.5,33.1
28.0,12.0,969.2,1795.681,4.1,33.1
27.0,11.3,969.2,899.595,4.1,32.7
28.0,10.8,969.4,114.648,3.3,31.8
29.0,11.0,969.9,-3.54,3.0,30.9
31.0,11.2,970.5,-3.54,2.8,30.2
33.0,11.6,971.1,-3.54,3.1,29.5
37.0,12.4,971.6,-3.54,3.6,28.4
46.0,14.6,971.9,-3.54,3.5,27.4
51.0,15.7,971.8,-3.54,4.3,26.6
54.0,15.8,971.5,-3.54,4.4,25.8
56.0,15.7,970.9,-3.54,4.7,25.0
60.0,15.9,971.0,-3.54,3.3,24.2
63.0,15.9,971.3,-3.54,2.9,23.5
64.0,15.8,971.9,-3.54,3.7,22.9
69.0,16.2,972.5,5.462,3.2,22.3
67.0,16.6,973.0,474.91,4.0,23.0
61.0,16.9,973.2,1597.76,4.9,25.0
52.0,15.9,973.9,2287.992,4.8,26.5
43.0,14.9,973.7,3284.753,5.3,28.7
38.0,13.9,972.5,3430.805,4.9,29.6
32.0,12.8,971.1,3919.674,5.4,31.4
28.0,11.3,969.6,3781.136,4.8,32.3
24.0,10.3,968.4,3420.593,4.6,33.7
24.0,9.8,967.5,2793.015,4.5,33.1
23.0,9.8,967.3,1925.504,2.6,34.1
25.0,10.3,967.4,920.926,3.0,33.2
27.0,10.5,967.8,118.924,3.3,32.1
29.0,11.0,968.4,-3.54,2.7,31.1
32.0,11.6,969.4,-3.54,2.6,30.4
40.0,14.4,970.2,-3.54,4.9,29.5
45.0,15.3,970.6,-3.54,5.7,28.6
47.0,15.3,971.2,-3.54,3.9,27.5
53.0,16.0,971.2,-3.54,3.9,26.4
56.0,16.4,971.0,-3.54,4.4,25.8
57.0,15.9,971.0,-3.54,3.0,25.0
54.0,14.7,970.8,-3.54,3.3,24.5
59.0,15.3,970.8,-3.54,3.5,23.7
66.0,16.1,971.2,-3.54,3.3,22.9
70.0,16.5,971.8,7.094,2.4,22.3
68.0,16.9,972.3,475.588,3.7,23.1
61.0,16.7,972.9,1395.674,4.5,24.8
54.0,16.2,973.2,2528.429,3.8,26.3
44.0,15.0,972.8,3258.882,4.7,28.3
38.0,14.2,971.6,3718.145,4.5,30.2
32.0,12.8,970.2,3858.663,4.1,31.6
30.0,12.6,968.9,3738.528,4.0,32.6
26.0,11.6,967.7,3380.118,4.2,33.6
24.0,10.3,967.0,2744.757,2.9,33.6
22.0,9.4,966.9,1896.942,3.3,34.4
20.0,7.8,967.3,904.676,4.0,33.7
24.0,8.8,967.7,113.085,2.8,31.8
28.0,10.2,968.4,-3.54,2.5,30.7
29.0,10.6,969.1,-3.54,3.3,30.4
33.0,11.7,969.5,-3.54,3.3,29.7
45.0,15.6,970.2,-3.54,5.8,28.8
55.0,17.3,970.7,-3.54,5.6,27.1
58.0,17.2,970.8,-3.54,4.7,26.2
62.0,17.5,970.6,-3.54,4.6,25.3
66.0,17.6,970.1,-3.54,3.2,24.5
69.0,17.7,970.2,-3.54,3.5,23.8
70.0,17.7,970.2,-3.54,3.8,23.6
72.0,17.7,970.4,-3.54,2.8,23.2
74.0,17.8,970.9,5.113,2.7,22.8
70.0,18.0,971.4,468.877,2.9,23.8
63.0,17.5,971.9,1271.293,4.3,25.1
56.0,17.0,972.6,1548.562,4.7,26.6
51.0,16.7,972.1,3231.131,4.6,27.6
44.0,16.8,971.1,3611.69,3.9,30.5
41.0,16.1,969.9,3839.186,4.1,30.7
34.0,14.2,968.7,3703.155,3.2,32.2
31.0,13.7,967.7,3346.513,3.9,33.2
29.0,13.3,967.1,2741.979,4.3,34.1
28.0,12.8,966.8,1885.374,3.9,33.8
28.0,12.7,966.8,890.252,3.7,33.5
30.0,12.7,967.1,109.504,2.7,32.5
32.0,12.8,967.5,-3.54,2.3,31.5
32.0,12.2,968.1,-3.54,1.7,30.9
34.0,12.7,968.4,-3.54,2.0,30.1
36.0,13.2,969.0,-3.54,2.9,29.9
39.0,13.6,969.3,-3.536,2.5,29.1
43.0,14.5,969.4,-3.54,3.5,28.5
54.0,17.2,969.1,-3.54,4.0,27.4
58.0,17.6,969.0,-3.54,4.4,26.4
63.0,18.1,969.6,-3.54,3.8,25.7
67.0,18.3,969.8,-3.54,2.5,24.9
70.0,18.4,970.4,-3.54,2.8,24.1
72.0,18.3,970.9,0.091,3.5,23.7
71.0,18.2,971.7,213.475,3.1,23.9
65.0,17.7,972.6,486.515,4.0,24.7
59.0,17.4,973.1,1588.33,3.2,26.1
52.0,17.2,972.8,2724.964,4.5,27.9
49.0,17.1,971.5,3098.829,3.5,28.9
45.0,16.9,970.6,3491.917,3.2,30.0
39.0,15.8,969.3,3160.281,2.4,31.2
37.0,16.1,968.2,2546.005,2.5,32.6
36.0,15.5,967.4,1847.498,3.8,32.5
36.0,15.4,967.6,830.43,3.1,32.3
36.0,14.9,967.5,353.852,3.1,31.8
38.0,15.1,967.7,44.453,3.1,31.1
39.0,15.0,968.2,-3.54,3.4,30.3
42.0,15.4,969.0,-3.54,2.7,29.8
44.0,15.8,969.3,-3.54,2.9,29.2
46.0,16.0,969.7,-3.54,2.4,28.7
49.0,16.2,969.7,-3.54,2.4,27.8
53.0,16.7,969.5,-3.54,2.5,26.9
57.0,17.5,969.2,-3.54,1.9,26.6
63.0,18.4,968.6,-3.54,2.2,26.1
65.0,18.6,968.9,-3.54,2.5,25.6
67.0,18.6,969.1,-3.54,3.0,25.2
68.0,18.5,969.6,-3.54,3.0,24.7
69.0,18.4,970.4,19.057,3.1,24.4
65.0,18.4,971.1,599.091,3.6,25.4
57.0,18.0,971.5,1608.854,3.4,27.2
49.0,17.9,971.8,2544.051,3.0,29.9
46.0,17.3,971.6,3201.417,2.7,30.2
39.0,16.7,970.7,3279.227,2.6,32.2
37.0,16.1,969.6,2817.922,2.1,32.5
34.0,15.5,968.5,3107.474,2.5,33.3
30.0,14.5,967.4,2645.628,2.1,34.5
29.0,14.2,966.6,2752.47,2.7,35.0
27.0,13.1,966.3,1852.027,3.2,35.2
29.0,13.8,966.3,821.215,3.6,34.3
35.0,14.9,967.1,57.544,4.7,32.5
38.0,15.3,968.3,-3.54,5.6,31.3
39.0,15.2,968.8,-3.54,4.4,30.8
40.0,15.4,969.1,-3.54,3.4,30.4
42.0,15.6,969.3,-3.54,3.1,29.9
45.0,15.8,969.9,-3.54,2.3,29.1
47.0,16.4,969.9,-3.54,4.4,28.7
50.0,16.6,969.5,-3.54,4.1,27.9
54.0,17.0,969.7,-3.54,2.8,27.1
59.0,17.7,969.8,-3.54,3.1,26.3
65.0,18.5,970.1,-3.54,4.0,25.6
65.0,18.0,970.7,-3.539,3.8,25.0
69.0,18.2,971.8,13.473,4.2,24.2
69.0,18.3,972.5,176.751,3.4,24.4
62.0,18.5,973.1,800.155,4.0,26.3
59.0,17.7,973.6,1344.92,4.2,26.3
54.0,17.1,973.8,1921.554,3.1,27.4
46.0,16.0,973.0,3167.932,3.2,28.6
40.0,15.4,972.0,3376.118,3.5,30.5
35.0,14.5,970.6,3306.72,2.4,31.8
31.0,13.1,969.5,2998.84,3.6,32.6
30.0,13.4,968.7,2309.914,3.0,33.2
28.0,12.5,968.4,1622.68,3.0,33.7
29.0,12.9,968.5,915.462,3.5,33.3
31.0,12.8,968.7,85.417,3.5,32.2
32.0,12.8,969.7,-3.54,3.2,31.4
34.0,13.1,970.8,-3.54,2.5,30.6
36.0,13.2,971.4,-3.54,2.2,29.6
38.0,13.2,972.0,-3.54,1.9,29.1
39.0,13.2,972.2,-3.54,2.2,28.3
42.0,13.7,972.1,-3.54,3.8,27.5
51.0,15.7,971.5,-3.54,3.9,26.5
62.0,17.6,971.1,-3.54,5.5,25.4
65.0,17.7,971.4,-3.54,3.0,24.6
64.0,16.8,971.7,-3.54,4.0,24.1
63.0,16.0,972.2,-3.54,3.7,23.4
68.0,16.5,973.3,2.623,3.1,22.7
70.0,17.3,973.8,467.825,4.3,23.2
62.0,17.3,974.3,1562.629,3.7,25.1
56.0,16.5,974.5,2486.424,3.9,26.1
50.0,15.6,974.1,2925.978,4.1,27.0
40.0,14.3,973.2,3673.317,3.9,29.2
35.0,13.7,971.9,3782.291,3.5,30.9
30.0,12.4,970.6,3651.512,3.6,32.4
28.0,12.1,969.1,3303.772,4.1,32.8
27.0,12.2,968.4,2676.714,2.9,33.8
26.0,11.8,968.1,1836.43,3.6,34.2
27.0,12.0,968.0,825.623,3.6,33.3
31.0,13.0,968.4,98.991,3.9,32.1
42.0,15.9,969.2,-3.54,5.2,30.1
47.0,16.7,970.1,-3.54,5.3,29.3
50.0,17.2,970.6,-3.54,4.4,28.7
55.0,17.9,970.8,-3.54,4.2,27.8
56.0,17.8,971.0,-3.54,4.5,27.3
59.0,17.9,971.0,-3.54,4.4,26.5
64.0,18.5,970.6,-3.54,4.3,25.7
67.0,18.6,970.3,-3.54,4.2,25.0
70.0,18.6,970.1,-3.54,4.3,24.5
72.0,18.6,969.7,-3.54,4.8,24.0
65.0,16.3,970.1,-3.54,5.7,23.2
67.0,16.5,970.9,5.379,4.1,22.9
66.0,16.9,971.5,476.058,5.0,23.7
60.0,16.6,972.1,1246.869,6.4,24.8
53.0,15.9,972.6,1440.585,5.9,26.4
44.0,15.3,972.2,2780.707,5.2,28.8
41.0,15.1,971.4,3443.837,5.6,29.7
38.0,14.6,970.3,3932.789,5.4,30.5
36.0,14.0,969.4,3518.395,5.7,31.0
31.0,13.4,968.2,3351.436,4.4,32.5
29.0,12.8,967.3,2512.761,3.8,33.0
29.0,12.8,967.0,1899.703,3.8,33.1
29.0,12.6,967.0,875.349,2.9,32.8
31.0,12.6,967.0,91.231,2.3,31.7
35.0,13.3,967.5,-3.54,2.2,30.7
38.0,14.2,968.2,-3.54,3.0,30.1
43.0,15.2,969.0,-3.54,3.2,29.3
46.0,15.8,969.6,-3.54,3.7,28.7
51.0,16.6,969.7,-3.54,3.4,27.8
56.0,17.4,970.0,-3.54,5.9,27.0
62.0,18.0,969.5,-3.529,5.9,25.8
64.0,18.0,969.6,-3.54,4.2,25.3
65.0,18.0,969.5,-3.532,5.4,25.1
68.0,18.1,969.7,-3.54,2.8,24.4
69.0,18.2,969.8,-3.539,2.6,24.3
70.0,18.3,970.6,1.512,3.1,24.0
67.0,18.2,971.4,386.485,3.5,24.6
62.0,17.9,972.0,1508.038,4.5,25.8
54.0,17.1,972.0,2363.162,3.6,27.4
48.0,16.5,971.5,3273.081,4.7,28.6
41.0,16.6,970.5,3567.074,4.1,31.6
38.0,15.7,969.3,3740.07,2.8,31.6
34.0,15.2,968.2,3651.757,4.0,33.0
34.0,14.8,967.3,3318.076,4.1,33.0
32.0,14.2,966.8,2710.157,3.9,32.9
30.0,13.9,966.6,1803.689,3.0,33.7
31.0,13.5,966.6,827.669,3.1,33.0
34.0,14.1,966.8,97.433,2.7,32.1
40.0,15.7,967.4,-3.54,4.2,30.9
45.0,16.5,968.4,-3.54,4.6,29.6
51.0,17.3,969.2,-3.54,5.3,28.4
54.0,17.6,969.5,-3.54,4.6,27.7
59.0,18.2,969.9,-3.54,4.9,27.0
61.0,18.3,969.8,-3.54,4.5,26.4
63.0,18.4,969.2,-3.54,3.8,25.9
66.0,18.5,969.2,-3.54,3.5,25.5
68.0,18.7,969.2,-3.54,3.5,25.0
71.0,18.9,969.3,-3.54,3.4,24.6
71.0,18.9,969.6,-3.54,3.5,24.4
70.0,18.7,970.6,2.167,3.3,24.4
69.0,18.7,971.8,160.373,2.5,24.8
64.0,18.3,972.4,1192.847,3.3,25.6
60.0,18.5,972.8,1482.682,3.4,27.0
53.0,17.6,972.8,2142.759,3.0,28.1
47.0,17.3,972.1,1856.172,3.5,29.9
44.0,16.8,971.1,2033.605,2.9,30.6
39.0,16.4,969.9,3255.073,3.3,32.1
36.0,14.8,968.8,3309.015,2.4,31.9
32.0,14.4,968.0,2580.222,2.9,33.1
31.0,14.1,967.7,1793.493,2.6,33.3
33.0,14.2,967.8,814.4,1.6,32.8
35.0,14.3,967.8,46.664,0.7,31.7
37.0,14.7,968.3,-3.54,0.8,31.1
41.0,15.3,969.2,-3.54,0.3,29.9
42.0,15.2,969.7,-3.54,0.5,29.4
42.0,14.7,970.0,-3.54,1.6,29.0
43.0,14.8,970.2,-3.54,2.4,28.5
44.0,14.8,970.5,-3.54,3.7,28.1
50.0,15.6,970.7,-3.54,3.7,26.9
55.0,16.8,970.6,-3.54,3.4,26.5
60.0,17.6,970.5,-3.54,3.3,26.0
65.0,18.6,970.9,-3.54,3.1,25.8
68.0,18.7,971.4,-3.455,3.8,25.0
70.0,18.6,972.4,5.137,3.0,24.4
66.0,18.4,972.8,468.565,3.3,25.3
62.0,18.2,973.1,1520.541,3.9,26.0
51.0,17.4,973.3,2417.932,3.0,28.6
39.0,15.1,973.0,3103.228,3.3,30.6
35.0,14.8,972.0,3536.47,2.8,32.1
33.0,14.2,970.6,3662.705,2.7,32.8
29.0,13.1,969.4,3549.344,3.9,33.8
29.0,13.5,968.0,3211.417,2.8,34.2
27.0,13.4,967.0,2607.174,2.7,35.1
26.0,12.9,966.8,1782.208,3.6,35.2
27.0,13.2,966.8,806.675,2.8,35.1
28.0,13.2,967.0,31.256,2.0,34.1
31.0,13.4,967.5,-3.54,1.6,33.0
31.0,13.2,967.9,-3.54,2.8,32.4
32.0,12.8,968.6,-3.54,2.9,31.6
34.0,13.1,969.2,-3.54,3.5,30.8
39.0,14.2,969.5,-3.54,2.5,29.8
42.0,15.0,969.6,-3.54,3.1,29.4
46.0,15.7,969.2,-3.54,2.6,28.4
49.0,16.0,969.3,-3.54,2.2,27.5
53.0,16.2,969.5,-3.54,2.7,26.6
57.0,16.9,969.6,-3.54,3.2,26.0
63.0,17.5,969.7,-3.54,2.2,25.1
67.0,18.0,970.5,4.449,2.8,24.6
64.0,18.2,971.1,469.987,3.0,25.4
57.0,17.9,971.7,1518.192,4.0,27.1
42.0,15.2,972.1,2423.512,3.7,29.4
33.0,13.6,972.0,3136.435,4.0,31.9
30.0,13.4,971.2,3545.614,3.4,33.1
28.0,12.5,969.9,3663.046,3.8,33.6
26.0,12.7,968.7,3538.757,4.4,34.8
24.0,12.0,967.5,3190.664,4.3,35.7
23.0,11.3,966.9,2490.973,3.4,36.0
23.0,11.4,966.8,1679.404,4.0,35.8
26.0,12.1,966.9,709.284,3.4,34.6
28.0,12.7,967.3,26.072,3.1,33.5
30.0,12.6,968.0,-3.54,2.8,32.6
