umid_inst,pto_orvalho_inst,pressao,radiacao,vento_vel,temp_inst
52.0,16.9,966.9,3454.499,6.0,27.6
47.0,17.2,966.3,3821.625,4.2,29.6
45.0,17.7,965.6,3913.645,2.9,30.9
45.0,18.4,964.9,3749.63,2.1,32.0
40.0,17.1,964.0,3372.175,1.8,32.3
38.0,16.7,963.1,2784.667,0.8,32.9
37.0,15.8,962.3,2021.375,0.0,32.4
38.0,15.9,962.3,1189.394,0.0,32.0
46.0,16.6,962.6,363.728,0.7,29.5
53.0,16.9,963.2,2.25,0.0,27.4
51.0,16.1,963.5,-3.54,0.0,27.2
59.0,17.2,964.3,-3.54,0.0,25.8
60.0,16.9,964.8,-3.54,0.0,25.3
63.0,16.9,964.8,-3.54,0.0,24.5
64.0,17.0,964.6,-3.538,0.0,24.4
63.0,16.3,964.4,-3.54,3.6,23.9
65.0,16.1,964.4,-3.54,3.4,22.9
66.0,15.6,964.5,-3.54,3.5,22.2
64.0,14.8,964.7,-3.54,4.2,21.8
67.0,14.8,965.4,7.954,4.0,21.1
63.0,14.7,966.4,223.858,4.4,22.0
54.0,13.5,966.7,1245.08,6.3,23.4
50.0,14.7,967.1,2096.0,4.3,25.9
50.0,15.7,967.1,2860.967,1.8,27.1
46.0,15.4,967.0,3457.682,2.8,28.1
41.0,15.1,966.7,3874.812,0.4,29.9
36.0,15.1,966.2,3795.071,0.0,32.0
36.0,15.2,965.1,3873.47,0.7,32.2
33.0,14.2,964.4,3453.554,1.5,32.5
34.0,14.8,963.2,2943.821,0.0,32.7
34.0,13.6,962.5,1358.831,0.0,31.4
42.0,16.5,962.6,882.477,0.1,31.0
45.0,16.7,963.4,432.242,0.0,29.9
54.0,17.2,964.2,1.882,0.0,27.3
57.0,17.5,964.7,-3.54,0.0,26.6
58.0,17.3,965.2,-3.54,0.0,26.3
57.0,16.6,965.4,-3.54,0.0,25.7
55.0,16.0,964.8,-3.54,0.0,25.7
58.0,15.6,964.4,-3.54,0.0,24.4
63.0,15.6,964.5,-3.54,0.0,23.1
60.0,14.8,964.9,-3.54,2.6,23.1
66.0,15.1,964.8,-3.54,4.4,21.8
70.0,15.2,965.2,-3.54,3.8,21.0
71.0,15.1,965.7,4.3,4.0,20.6
70.0,15.0,966.1,148.628,3.5,20.6
61.0,14.8,966.6,864.264,4.6,22.7
53.0,15.4,966.7,2192.838,4.7,25.6
52.0,16.2,967.0,2870.815,3.8,27.0
49.0,16.4,966.7,3513.698,3.2,28.2
40.0,15.1,966.3,3897.216,0.8,30.3
30.0,12.1,965.8,3907.07,0.0,31.8
32.0,13.1,965.0,3737.982,0.3,32.0
32.0,13.8,963.9,3206.423,0.9,32.7
34.0,14.1,963.0,2671.188,1.7,31.9
30.0,13.0,962.3,2055.204,0.0,32.8
28.0,11.0,962.2,1255.32,3.5,31.8
35.0,11.3,962.7,273.944,0.0,28.3
43.0,12.5,963.4,1.527,0.0,25.9
44.0,12.6,964.1,-3.54,0.0,25.7
37.0,10.4,964.3,-3.54,1.6,26.5
33.0,8.7,964.5,-3.54,1.3,26.3
